Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Nakanishi, J; Mistry, M; Schaal, S",,,IEEE,"Nakanishi, Jun; Mistry, Michael; Schaal, Stefan",,,Inverse dynamics control with floating base and constraints,"PROCEEDINGS OF THE 2007 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, VOLS 1-10",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation,"APR 10-14, 2007","Rome, ITALY",IEEE,,,,,,,,,"NAKANISHI, Jun/H-2616-2011",,,,,,,,,,,,,,1050-4729,2577-087X,978-1-4244-0601-2,,,,2007,,,,,,,1942,+,,10.1109/ROBOT.2007.363606,http://dx.doi.org/10.1109/ROBOT.2007.363606,,,,,,,,,,,,,WOS:000250915301151,View Full Record in Web of Science
J,"Ge, DS; Zhao, H; Wang, YW; Li, DX; Li, XF; Ding, H",,,,"Ge, Dongsheng; Zhao, Huan; Wang, Yiwei; Li, Dianxi; Li, Xiangfei; Ding, Han",,,Learning compliant dynamical system from human demonstrations for stable force control in unknown environments,ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,,,,,,,,,,,,,,,,,"Li, Xiangfei/AAH-1424-2019; Ge, Dongsheng/JPL-3658-2023; Ding, Han/AAM-7527-2020; Wang, Yiwei/JRY-2632-2023","Ge, Dongsheng/0009-0004-8853-6682; Li, Dianxi/0009-0000-5263-6922; Wang, Yiwei/0000-0002-2135-5359",,,,,,,,,,,,,0736-5845,1879-2537,,,,APR,2024,86,,,,,,,,102669,10.1016/j.rcim.2023.102669,http://dx.doi.org/10.1016/j.rcim.2023.102669,,OCT 2023,,,,,,,,,,,WOS:001102576300001,View Full Record in Web of Science
C,"Panteris, M; Manschitz, S; Calinon, S",,,Assoc Comp Machinery,"Panteris, Michail; Manschitz, Simon; Calinon, Sylvain",,,"Learning, Generating and Adapting Wave Gestures for Expressive Human-Robot Interaction",HRI'20: COMPANION OF THE 2020 ACM/IEEE INTERNATIONAL CONFERENCE ON HUMAN-ROBOT INTERACTION,ACM IEEE International Conference on Human-Robot Interaction,,,,15th Annual ACM/IEEE International Conference on Human-Robot Interaction (HRI),"MAR 23-26, 2020","Cambridge, ENGLAND","Assoc Comp Machinery,Inst Elect & Elect Engineers,ACM SIGCHI,ACM SIGAI,IEEE Robot & Automat Soc,FN Robot,ARM,Cambridge Consultants,Furhat Robot,Halodi,Toyota Res Inst,Cambridge Univ Press,EXG Wear,Frontiers Robot & AI,Honda Res Inst,IDLab,MDPI Robot,MIT Press Europe,Promobot,Semio",,,,,,,,,,,,,,,,,,,,,,,2167-2121,2167-2148,978-1-4503-7057-8,,,,2020,,,,,,,386,388,,10.1145/3371382.3378286,http://dx.doi.org/10.1145/3371382.3378286,,,,,,,,,,,,,WOS:000643728500125,View Full Record in Web of Science
J,"Gao, JF; Tao, Z; Jaquier, N; Asfour, T",,,,"Gao, Jianfeng; Tao, Zhi; Jaquier, Noemie; Asfour, Tamim",,,K-VIL: Keypoints-Based Visual Imitation Learning,IEEE TRANSACTIONS ON ROBOTICS,,,,,,,,,,,,,,,,,,"Gao, Jianfeng/0000-0002-6371-505X",,,,,,,,,,,,,1552-3098,1941-0468,,,,OCT,2023,39,5,,,,,3888,3908,,10.1109/TRO.2023.3286074,http://dx.doi.org/10.1109/TRO.2023.3286074,,JUL 2023,,,,,,,,,,,WOS:001035827900001,View Full Record in Web of Science
C,"Ibrahim, B; Hussein, MH; Elhajj, IH; Asmar, D",,,IEEE,"Ibrahim, Batool; Hussein, Mohammad Haj; Elhajj, Imad H.; Asmar, Daniel",,,Autocomplete of 3D Motions for UAV Teleoperation,2023 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 01-05, 2023","Detroit, MI","IEEE,RSJ",,,,,,,,,"Hajj, Ihab/AAR-4490-2021",,,,,,,,,,,,,,2153-0858,,978-1-6654-9190-7,,,,2023,,,,,,,7825,7831,,10.1109/IROS55552.2023.10342390,http://dx.doi.org/10.1109/IROS55552.2023.10342390,,,,,,,,,,,,,WOS:001136907802022,View Full Record in Web of Science
J,"Ronsse, R; Lefèvre, P; Sepulchre, R",,,,"Ronsse, Renaud; Lefevre, Philippe; Sepulchre, Rodolphe",,,Robotics and neuroscience:: A rhythmic interaction,NEURAL NETWORKS,,,,,,,,,,,,,,,,,"Sepulchre, Rodolphe/B-4231-2009","Sepulchre, Rodolphe/0000-0002-7047-3124; Ronsse, Renaud/0000-0003-0823-9633",,,,,,,,,,,,,0893-6080,1879-2782,,,,MAY,2008,21,4,,,,,577,583,,10.1016/j.neunet.2008.03.005,http://dx.doi.org/10.1016/j.neunet.2008.03.005,,,,,,,,18490135,,,,,WOS:000257639800004,View Full Record in Web of Science
J,"Namiki, A; Yokosawa, S",,,,"Namiki, Akio; Yokosawa, Shuichi",,,Origami Folding by Multifingered Hands with Motion Primitives,CYBORG AND BIONIC SYSTEMS,,,,,,,,,,,,,,,,,"Namiki, Akio/J-8062-2014","Namiki, Akio/0000-0003-3181-0818",,,,,,,,,,,,,,2692-7632,,,,,2021,2021,,,,,,,,,10.34133/2021/9851834,http://dx.doi.org/10.34133/2021/9851834,,,,,,,,36285136,,,,,WOS:001015228500001,View Full Record in Web of Science
J,"Rajendran, V; Debnath, B; Mghames, S; Mandil, W; Parsa, S; Parsons, S; Ghalamzan-E, A",,,,"Rajendran, Vishnu; Debnath, Bappaditya; Mghames, Sariah; Mandil, Willow; Parsa, Soran; Parsons, Simon; Ghalamzan-E., Amir",,,"Towards autonomous selective harvesting: A review of robot perception, robot design, motion planning and control",JOURNAL OF FIELD ROBOTICS,,,,,,,,,,,,,,,,,"Parsa, Soran/AAI-5478-2021; Ghalamzan-E, Amir/HIR-8945-2022","parsa, soran/0000-0002-7182-0001; Ghalamzan Esfahani, Amir M./0000-0003-4589-0185; Mghames, Sariah/0000-0001-8197-8016",,,,,,,,,,,,,1556-4959,1556-4967,,,,OCT,2024,41,7,,,,,2247,2279,,10.1002/rob.22230,http://dx.doi.org/10.1002/rob.22230,,JUL 2023,,,,,,,,,,,WOS:001036920500001,View Full Record in Web of Science
C,"Sharma, M; Kroemer, O",,,IEEE,"Sharma, Mohit; Kroemer, Oliver",,,Efficiently Learning Manipulations by Selecting Structured Skill Representations,2022 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 23-27, 2022","Kyoto, JAPAN","IEEE,Royal Soc Japan,IEEE Robot & Automat Soc,IES,SICE,New Technol Fdn",,,,,,,,,,,,,,,,,,,,,,,2153-0858,,978-1-6654-7927-1,,,,2022,,,,,,,1039,1046,,10.1109/IROS47612.2022.9981422,http://dx.doi.org/10.1109/IROS47612.2022.9981422,,,,,,,,,,,,,WOS:000908368201015,View Full Record in Web of Science
C,"Krontiris, A; Bekris, KE",,"Kavraki, LE; Hsu, D; Buchli, J",,"Krontiris, Athanasios; Bekris, Kostas E.",,,Dealing with Difficult Instances of Object Rearrangement,ROBOTICS: SCIENCE AND SYSTEMS XI,,,,,11th Conference on Robotics - Science and Systems,"JUL 13-17, 2015","Sapienza Univ Rome, Rome, ITALY",,Sapienza Univ Rome,,,,,,,,,,,,,,,,,,,,,,,,978-0-9923747-1-6,,,,2015,,,,,,,,,,,,,,,,,,,,,,,,WOS:000570976400045,View Full Record in Web of Science
J,"LaViers, A",,,,"LaViers, Amy",,,"Counts of mechanical, external configurations compared to computational, internal configurations in natural and artificial systems",PLOS ONE,,,,,,,,,,,,,,,,,"LaViers, Amy/C-2052-2016","LaViers, Amy/0000-0002-9722-9893",,,,,,,,,,,,,1932-6203,,,,,MAY 8,2019,14,5,,,,,,,e0215671,10.1371/journal.pone.0215671,http://dx.doi.org/10.1371/journal.pone.0215671,,,,,,,,31067278,,,,,WOS:000467373000017,View Full Record in Web of Science
C,"Starke, J; Asfour, T",,,IEEE,"Starke, Julia; Asfour, Tamim",,,Kinematic Synergy Primitives for Human-Like Grasp Motion Generation,"2024 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, ICRA 2024",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 13-17, 2024","Yokohama, JAPAN","IEEE,IEEE Robot & Automat Soc",,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,979-8-3503-8458-1; 979-8-3503-8457-4,,,,2024,,,,,,,4119,4125,,10.1109/ICRA57147.2024.10611490,http://dx.doi.org/10.1109/ICRA57147.2024.10611490,,,,,,,,,,,,,WOS:001294576203035,View Full Record in Web of Science
J,"Kwon, J; Park, FC",,,,"Kwon, Junghyun; Park, Frank C.",,,Natural movement generation using hidden Markov models and principal components,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083-4419,1941-0492,,,,OCT,2008,38,5,,,,,1184,1194,,10.1109/TSMCB.2008.926324,http://dx.doi.org/10.1109/TSMCB.2008.926324,,,,,,,,18784005,,,,,WOS:000259191900001,View Full Record in Web of Science
C,"Darbari, V; Gupta, S; Verma, OP",,,IEEE,"Darbari, Vaibhav; Gupta, Saksham; Verma, Om Prakash",,,Dynamic Motion Planning for Aerial Surveillance on a Fixed-Wing UAV,2017 INTERNATIONAL CONFERENCE ON UNMANNED AIRCRAFT SYSTEMS (ICUAS'17),International Conference on Unmanned Aircraft Systems,,,,International Conference on Unmanned Aircraft Systems (ICUAS),"JUN 13-16, 2017","Miami, FL","IEEE,CSS,IEEE Robot & Automat Soc,MCA",,,,,,,,,,,,,,,,,,,,,,,2373-6720,,978-1-5090-4494-8,,,,2017,,,,,,,488,497,,,,,,,,,,,,,,,,WOS:000425255200061,View Full Record in Web of Science
C,"Ni, BB; Moulin, P",,,IEEE,"Ni, Bingbing; Moulin, Pierre",,,Manipulation Pattern Discovery: A Nonparametric Bayesian Approach,2013 IEEE INTERNATIONAL CONFERENCE ON COMPUTER VISION (ICCV),IEEE International Conference on Computer Vision,,,,IEEE International Conference on Computer Vision (ICCV),"DEC 01-08, 2013","Sydney, AUSTRALIA","IEEE,CVF,IEEE Comp Soc,APRS,Australiasn Natl Univ,NICTA,FACE++,Natl Robot Engn Ctr,Google,Disney Res,nVIDIA,Raytheon BBN Technologies,Facebook,Adobe,Kitware,OMRON,SRI Int",,,,,,,,,,,,,,,,,,,,,,,1550-5499,,978-1-4799-2839-2,,,,2013,,,,,,,1361,1368,,10.1109/ICCV.2013.172,http://dx.doi.org/10.1109/ICCV.2013.172,,,,,,,,,,,,,WOS:000351830500170,View Full Record in Web of Science
J,"Asadi, D; Atkins, EM",,,,"Asadi, D.; Atkins, E. M.",,,Multi-Objective Weight Optimization for Trajectory Planning of an Airplane with Structural Damage,JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,,,,,,,,,,,,,,,,,"Asadi, Davood/AAG-6778-2021; Atkins, Ella/J-5732-2013; asadi, davood/ITT-0541-2023","asadi, davood/0000-0002-2066-6016",,,,,,,,,,,,,0921-0296,1573-0409,,,,SEP,2018,91,3-4,,,,,667,690,,10.1007/s10846-017-0753-9,http://dx.doi.org/10.1007/s10846-017-0753-9,,,,,,,,,,,,,WOS:000442504500022,View Full Record in Web of Science
J,"Liu, R; Wang, JX; Chen, YR; Liu, Y; Wang, YX; Gu, JS",,,,"Liu, Rong; Wang, Jiaxing; Chen, Yaru; Liu, Yin; Wang, Yongxuan; Gu, Jason",,,Proximal Policy Optimization With Time-Varying Muscle Synergy for the Control of an Upper Limb Musculoskeletal System,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,,,,,,,,,,,,,,,,,"Wang, Yongxuan/0000-0002-4753-6545; Liu, Yin/0000-0002-3677-2278; Chen, Yaru/0000-0002-7585-0590; Liu, Rong/0000-0002-3238-5705; Gu, Jason Jianjun/0000-0002-7626-1077",,,,,,,,,,,,,1545-5955,1558-3783,,,,APR,2024,21,2,,,,,1929,1940,,10.1109/TASE.2023.3254583,http://dx.doi.org/10.1109/TASE.2023.3254583,,MAR 2023,,,,,,,,,,,WOS:000954296800001,View Full Record in Web of Science
C,"Ahmad, S; Fierro, R",,,IEEE,"Ahmad, Shakeeb; Fierro, Rafael",,,Real-time Quadrotor Navigation Through Planning in Depth Space in Unstructured Environments,2019 INTERNATIONAL CONFERENCE ON UNMANNED AIRCRAFT SYSTEMS (ICUAS' 19),International Conference on Unmanned Aircraft Systems,,,,International Conference on Unmanned Aircraft Systems (ICUAS),"JUN 11-14, 2019","Atlanta, GA","IEEE,CSS,IEEE Robot & Automat Soc,MCA,Univ Denver, Daniel Felix Richie Sch Engn & Comp Sci,Univ W Florida,ABA Sect Sci & Technol Law,State Bar Georgia",,,,,,,,,,,,,,,,,,,,,,,2373-6720,,978-1-7281-0332-7,,,,2019,,,,,,,1467,1476,,10.1109/icuas.2019.8797948,http://dx.doi.org/10.1109/icuas.2019.8797948,,,,,,,,,,,,,WOS:000503382900182,View Full Record in Web of Science
J,"Wu, HT; Li, H; Fang, X; Luo, XC",,,,"Wu, Haitao; Li, Heng; Fang, Xin; Luo, Xiaochun",,,A survey on teaching workplace skills to construction robots,EXPERT SYSTEMS WITH APPLICATIONS,,,,,,,,,,,,,,,,,"LUO, Xiaochun/AAX-7943-2020; FANG, Xin/LUZ-7292-2024; WU, Haitao/AHD-8951-2022; Li, Heng/B-2821-2015","Li, Heng/0000-0002-3187-9041; FANG, Xin/0000-0002-7274-8195; Luo, Xiaochun/0000-0002-2497-848X; Wu, Haitao/0000-0002-4804-3806",,,,,,,,,,,,,0957-4174,1873-6793,,,,NOV 1,2022,205,,,,,,,,117658,10.1016/j.eswa.2022.117658,http://dx.doi.org/10.1016/j.eswa.2022.117658,,JUN 2022,,,,,,,,,,,WOS:000819312000002,View Full Record in Web of Science
J,"Finean, MN; Merkt, W; Havoutis, I",,,,"Finean, Mark Nicholas; Merkt, Wolfgang; Havoutis, Ioannis",,,Where Should I Look? Optimised Gaze Control for Whole-Body Collision Avoidance in Dynamic Environments,IEEE ROBOTICS AND AUTOMATION LETTERS,,,,,,,,,,,,,,,,,,"Finean, Mark Nicholas/0000-0002-0057-6101; Havoutis, Ioannis/0000-0002-4371-4623",,,,,,,,,,,,,2377-3766,,,,,APR,2022,7,2,,,,,1095,1102,,10.1109/LRA.2021.3137545,http://dx.doi.org/10.1109/LRA.2021.3137545,,,,,,,,,,,,,WOS:000739632100002,View Full Record in Web of Science
J,"Takano, W; Takahashi, T; Nakamura, Y",,,,"Takano, Wataru; Takahashi, Taro; Nakamura, Yoshihiko",,,Sequential Monte Carlo controller that integrates physical consistency and motion knowledge,AUTONOMOUS ROBOTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0929-5593,1573-7527,,,,AUG,2019,43,6,,,,,1523,1536,,10.1007/s10514-018-9815-5,http://dx.doi.org/10.1007/s10514-018-9815-5,,,,,,,,,,,,,WOS:000474366100014,View Full Record in Web of Science
C,"Lin, JR; Wang, LQ; Gao, F; Shen, SJ; Zhang, F",,,IEEE,"Lin, Jiarong; Wang, Luqi; Gao, Fei; Shen, Shaojie; Zhang, Fu",,,Flying through a narrow gap using neural network: an end-to-end planning and control approach,2019 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"NOV 04-08, 2019","Macau, PEOPLES R CHINA","IEEE,RSJ",,,,,,,,,"Zhang, Fu/HLQ-4206-2023; Lin, Jiarong/LLM-3832-2024; Gao, Fei/F-9557-2015","Zhang, Fu/0000-0002-8636-4168; Jiarong, Lin/0000-0001-9954-6158",,,,,,,,,,,,,2153-0858,,978-1-7281-4004-9,,,,2019,,,,,,,3526,3533,,10.1109/iros40897.2019.8967944,http://dx.doi.org/10.1109/iros40897.2019.8967944,,,,,,,,,,,,,WOS:000544658402132,View Full Record in Web of Science
J,"Takano, W; Murakami, Y; Nakamura, Y",,,,"Takano, Wataru; Murakami, Yusuke; Nakamura, Yoshihiko",,,Representation and classification of whole-body motion integrated with finger motion,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0921-8890,1872-793X,,,,FEB,2020,124,,,,,,,,103378,10.1016/j.robot.2019.103378,http://dx.doi.org/10.1016/j.robot.2019.103378,,,,,,,,,,,,,WOS:000513294200010,View Full Record in Web of Science
J,"Konidaris, G; Kuindersma, S; Grupen, R; Barto, A",,,,"Konidaris, George; Kuindersma, Scott; Grupen, Roderic; Barto, Andrew",,,Robot learning from demonstration by constructing skill trees,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0278-3649,1741-3176,,,,MAR,2012,31,3,,,,,360,375,,10.1177/0278364911428653,http://dx.doi.org/10.1177/0278364911428653,,,,,,,,,,,,,WOS:000300928200007,View Full Record in Web of Science
J,"Littlefield, Z; Surovik, D; Vespignani, M; Bruce, J; Wang, WF; Bekris, KE",,,,"Littlefield, Zakary; Surovik, David; Vespignani, Massimo; Bruce, Jonathan; Wang, Weifu; Bekris, Kostas E.",,,Kinodynamic planning for spherical tensegrity locomotion with effective gait primitives,INTERNATIONAL JOURNAL OF ROBOTICS RESEARCH,,,,,,,,,,,,,,,,,"Wang, Wei/C-4364-2019; Vespignani, Massimo/I-4195-2019","Surovik, David/0000-0002-9454-5874",,,,,,,,,,,,,0278-3649,1741-3176,,,,OCT,2019,38,12-13,,,SI,,1442,1462,,10.1177/0278364919847763,http://dx.doi.org/10.1177/0278364919847763,,,,,,,,,,,,,WOS:000492207000009,View Full Record in Web of Science
J,"Liu, YY; Li, ZJ; Liu, HP; Kan, Z",,,,"Liu, Yueyue; Li, Zhijun; Liu, Huaping; Kan, Zhen",,,Skill transfer learning for autonomous robots and human-robot cooperation: A survey,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,"Li, Zhijun/ACT-9992-2022","Liu, Yueyue/0000-0002-7148-4167",,,,,,,,,,,,,0921-8890,1872-793X,,,,JUN,2020,128,,,,,,,,103515,10.1016/j.robot.2020.103515,http://dx.doi.org/10.1016/j.robot.2020.103515,,,,,,,,,,,,,WOS:000528251900009,View Full Record in Web of Science
J,"Chen, SH; Giardina, F; Choi, GPT; Mahadevan, L",,,,"Chen, Siheng; Giardina, Fabio; Choi, Gary P. T.; Mahadevan, L.",,,Modular representation and control of floppy networks,PROCEEDINGS OF THE ROYAL SOCIETY A-MATHEMATICAL PHYSICAL AND ENGINEERING SCIENCES,,,,,,,,,,,,,,,,,"Choi, Gary P. T./KFQ-0789-2024","Choi, Gary/0000-0001-5407-9111; Chen, Siheng/0000-0002-5494-0853",,,,,,,,,,,,,1364-5021,1471-2946,,,,AUG 31,2022,478,2264,,,,,,,20220082,10.1098/rspa.2022.0082,http://dx.doi.org/10.1098/rspa.2022.0082,,,,,,,,,,,,,WOS:000838532200001,View Full Record in Web of Science
J,"Gui, HQ; Li, M; Yuan, ZL",,,,"Gui, Hongquan; Li, Ming; Yuan, Zhaolin",,,A behavioral conditional diffusion probabilistic model for human motion modeling in multi-action mixed human-robot collaboration,ADVANCED ENGINEERING INFORMATICS,,,,,,,,,,,,,,,,,"Yuan, Zhaolin/LGZ-1442-2024; Li, Ming/AGC-8952-2022","Li, Ming/0000-0003-4119-7340; Yuan, Zhaolin/0000-0001-5829-8952",,,,,,,,,,,,,1474-0346,1873-5320,,,,OCT,2024,62,,B,,,,,,102742,10.1016/j.aei.2024.102742,http://dx.doi.org/10.1016/j.aei.2024.102742,,JUL 2024,,,,,,,,,,,WOS:001282113000001,View Full Record in Web of Science
C,"Baillieul, J; Özcimder, K",,,IEEE,"Baillieul, J.; Oezcimder, K.",,,The Control Theory of Motion-Based Communication: Problems in Teaching Robots to Dance,2012 AMERICAN CONTROL CONFERENCE (ACC),Proceedings of the American Control Conference,,,,American Control Conference (ACC),"JUN 27-29, 2012","Montreal, CANADA","Boeing Co,Bosch,Corning,Eaton,GE Global Res,Honeywell,MathWorks,Mitsubishi Elect Res Lab,Natl Instruments,Xerox,Adept MobileRobots,Momentum Press,Quanser,SIAM,Springer,Taylor & Francis,United Technologies Res Ctr,Visual Solut,Wiley-Blackwell",,,,,,,,,,"Baillieul, John/0000-0002-5009-0708",,,,,,,,,,,,,0743-1619,,978-1-4577-1096-4; 978-1-4577-1095-7,,,,2012,,,,,,,4319,4326,,,,,,,,,,,,,,,,WOS:000310776204101,View Full Record in Web of Science
C,"Ly, KT; Poozhiyil, M; Pandya, H; Neumann, G; Kucukyilmaz, A",,,IEEE,"Ly, Kim Tien; Poozhiyil, Mithun; Pandya, Harit; Neumann, Gerhard; Kucukyilmaz, Ayse",,,Intent-Aware Predictive Haptic Guidance and its Application to Shared Control Teleoperation,2021 30TH IEEE INTERNATIONAL CONFERENCE ON ROBOT AND HUMAN INTERACTIVE COMMUNICATION (RO-MAN),IEEE RO-MAN,,,,30th IEEE International Conference on Robot and Human Interactive Communication (RO-MAN),"AUG 08-12, 2021",ELECTR NETWORK,IEEE,,,,,,,,,,"P, Mithun/0000-0003-4751-3332",,,,,,,,,,,,,1944-9445,,978-1-6654-0492-1,,,,2021,,,,,,,565,572,,10.1109/RO-MAN50785.2021.9515326,http://dx.doi.org/10.1109/RO-MAN50785.2021.9515326,,,,,,,,,,,,,WOS:000709817200082,View Full Record in Web of Science
C,"Vemula, A; Oza, Y; Bagnell, JA; Likhachev, M",,"Toussaint, M; Bicchi, A; Hermans, T",,"Vemula, Anirudh; Oza, Yash; Bagnell, J. Andrew; Likhachev, Maxim",,,Planning and Execution using Inaccurate Models with Provable Guarantees,ROBOTICS: SCIENCE AND SYSTEMS XVI,,,,,16th Conference on Robotics - Science and Systems (RSS),"JUL 12-16, 2020",ELECTR NETWORK,,,,,,,,,,,,,,,,,,,,,,,,,,978-0-9923747-6-1,,,,2020,,,,,,,,,,,,,,,,,,,,,,,,WOS:000570976900001,View Full Record in Web of Science
C,"Cardoso, C; Jamone, L; Bernardino, A",,,IEEE,"Cardoso, Carlos; Jamone, Lorenzo; Bernardino, Alexandre",,,A novel approach to dynamic movement imitation based on quadratic programming,2015 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 26-30, 2015","Seattle, WA",IEEE,,,,,,,,,"Bernardino, Alexandre/G-1316-2010; Jamone, Lorenzo/Q-8633-2016","Bernardino, Alexandre/0000-0003-3991-1269; Jamone, Lorenzo/0000-0002-1521-6168; Cardoso, Carlos/0000-0001-7400-3659",,,,,,,,,,,,,1050-4729,2577-087X,978-1-4799-6923-4,,,,2015,,,,,,,906,911,,,,,,,,,,,,,,,,WOS:000370974900131,View Full Record in Web of Science
C,"Fassbender, D; Heinrich, BC; Wuensche, HJ",,,IEEE,"Fassbender, Dennis; Heinrich, Benjamin C.; Wuensche, Hans-Joachim",,,Motion Planning for Autonomous Vehicles in Highly Constrained Urban Environments,2016 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS 2016),,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 09-14, 2016","Daejeon, SOUTH KOREA","IEEE,RSJ",,,,,,,,,,,,,,,,,,,,,,,,,978-1-5090-3762-9,,,,2016,,,,,,,4708,4713,,,,,,,,,,,,,,,,WOS:000391921704108,View Full Record in Web of Science
J,"Fang, C; Ding, XL",,,,"Fang, Cheng; Ding, Xilun",,,A novel movement-based operation method for dual-arm rescue construction machinery,ROBOTICA,,,,,,,,,,,,,,,,,"Fang, Cheng/AAE-5813-2019","Fang, Cheng/0000-0002-8535-3774",,,,,,,,,,,,,0263-5747,1469-8668,,,,MAY,2016,34,5,,,SI,,1090,1112,,10.1017/S0263574714002082,http://dx.doi.org/10.1017/S0263574714002082,,,,,,,,,,,,,WOS:000374785500008,View Full Record in Web of Science
J,"Bentivegna, DC; Atkeson, CG; Cheng, G",,,,"Bentivegna, DC; Atkeson, CG; Cheng, G",,,Learning tasks from observation and practice,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems,"OCT 27-31, 2003","LAS VEGAS, NV","IEEE Robot & Automat Soc,IEEE Ind Elect Soc,Robot Soc Japan,Soc Instruments & Control Engineers,New Technol Fdn",,,,,,,,,"Cheng, Gordon/AAH-3554-2020","Cheng, Gordon/0000-0003-0770-8717",,,,,,,,,,,,,0921-8890,1872-793X,,,,JUN 30,2004,47,2-3,,,,,163,169,,10.1016/j.robot.2004.03.010,http://dx.doi.org/10.1016/j.robot.2004.03.010,,,,,,,,,,,,,WOS:000222333500010,View Full Record in Web of Science
C,"Guerin, KR; Riedel, SD; Bohren, J; Hager, GD",,,IEEE,"Guerin, Kelleher R.; Riedel, Sebastian D.; Bohren, Jonathan; Hager, Gregory D.",,,Adjutant: A Framework for Flexible Human-Machine Collaborative Systems,2014 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS 2014),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"SEP 14-18, 2014","Chicago, IL","IEEE,Robot Soc Japan,RA,SICE,IES,New Technol Fdn",,,,,,,,,"Hager, Gregory/A-3222-2010",,,,,,,,,,,,,,2153-0858,,978-1-4799-6934-0,,,,2014,,,,,,,1392,1399,,,,,,,,,,,,,,,,WOS:000349834601073,View Full Record in Web of Science
C,"Neve, T; De Witte, S; Lefebvre, T; Crevecoeur, G",,,IEEE,"Neve, Thomas; De Witte, Sander; Lefebvre, Tom; Crevecoeur, Guillaume",,,Trajectory Planning of Slider-Pushers in Cluttered Environments with Automatic Switching,"2024 EUROPEAN CONTROL CONFERENCE, ECC 2024",,,,,European Control Conference (ECC),"JUN 25-28, 2024","Stockholm, SWEDEN",.,,,,,,,,,,,,,,,,,,,,,,,,,979-8-3315-4092-0; 978-3-9071-4410-7,,,,2024,,,,,,,2342,2349,,,,,,,,,,,,,,,,WOS:001290216502027,View Full Record in Web of Science
