Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Nakamura, A; Ogasawara, T; Kitagaki, K; Suehiro, T",,,IEEE; IEEE,"Nakamura, A; Ogasawara, T; Kitagaki, K; Suehiro, T",,,Using robust and simplified geometric models in skill-based manipulation,"IROS 2001: PROCEEDINGS OF THE 2001 IEEE/RJS INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS, VOLS 1-4: EXPANDING THE SOCIETAL ROLE OF ROBOTICS IN THE NEXT MILLENNIUM",,,,,IEEE Conference on Intelligent Robots and Systems (IROS 2001),"OCT 29-NOV 03, 2001","MAUI, HI","IEEE Ind Electr Soc,IEEE Robot & Automat Soc,Robot Soc Japan,Soc Instrument & Control Engineers",,,,,,,,,"; Kitagaki, Kosei/M-5346-2016; Nakamura, Akira/M-3854-2016","Ogasawara, Tsukasa/0000-0001-9767-6039; Kitagaki, Kosei/0000-0003-0067-0410; Nakamura, Akira/0000-0002-9063-7026",,,,,,,,,,,,,,,0-7803-6612-3,,,,2001,,,,,,,138,145,,,,,,,,,,,,,,,,WOS:000176593900023,View Full Record in Web of Science
C,"Khandate, G; Mehlman, CP; Wei, XS; Ciocarlie, M",,,IEEE,"Khandate, Gagan; Mehlman, Cameron Paul; Wei, Xingsheng; Ciocarlie, Matei",,,Dexterous In-hand Manipulation by Guiding Exploration with Simple Sub-skill Controllers,"2024 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, ICRA 2024",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 13-17, 2024","Yokohama, JAPAN","IEEE,IEEE Robot & Automat Soc",,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,979-8-3503-8458-1; 979-8-3503-8457-4,,,,2024,,,,,,,6551,6557,,10.1109/ICRA57147.2024.10611300,http://dx.doi.org/10.1109/ICRA57147.2024.10611300,,,,,,,,,,,,,WOS:001294576204133,View Full Record in Web of Science
J,"Cho, NJ; Lee, SH; Suh, IH",,,,"Cho, Nam Jun; Lee, Sang Hyoung; Suh, Il Hong",,,Modeling and evaluating Gaussian mixture model based on motion granularity,INTELLIGENT SERVICE ROBOTICS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861-2776,1861-2784,,,,APR,2016,9,2,,,,,123,139,,10.1007/s11370-015-0190-1,http://dx.doi.org/10.1007/s11370-015-0190-1,,,,,,,,,,,,,WOS:000372589900004,View Full Record in Web of Science
J,"Abu-Dakka, FJ; Huang, YL; Silvério, J; Kyrki, V",,,,"Abu-Dakka, Fares J.; Huang, Yanlong; Silverio, Joao; Kyrki, Ville",,,A probabilistic framework for learning geometry-based robot manipulation skills,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,"AbuDakka, Fares/M-2085-2019; Kyrki, Ville/F-3034-2011; Abu-Dakka, Fares J./M-4099-2014","Kyrki, Ville/0000-0002-5230-5549; Abu-Dakka, Fares J./0000-0001-9062-9416",,,,,,,,,,,,,0921-8890,1872-793X,,,,JUL,2021,141,,,,,,,,103761,10.1016/j.robot.2021.103761,http://dx.doi.org/10.1016/j.robot.2021.103761,,APR 2021,,,,,,,,,,,WOS:000649552900003,View Full Record in Web of Science
C,"Schlechter, A; Henrich, D",,,IEEE; IEEE,"Schlechter, A; Henrich, D",,,Manipulating deformable linear objects: Manipulation skill for active damping of oscillations,"2002 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS, VOLS 1-3, PROCEEDINGS",,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS 2002),"SEP 30-OCT 04, 2002","LAUSANNE, SWITZERLAND","IEEE Robot & Automat Soc,IEEE Ind Electr Soc,Robot Soc Japan,Soc Instruments & Control Engineers,INRIA Rhone Alpes Grenoble,EPFL Lausanne",,,,,,,,,,,,,,,,,,,,,,,,,0-7803-7398-7,,,,2002,,,,,,,1541,1546,,,,,,,,,,,,,,,,WOS:000179289100251,View Full Record in Web of Science
C,"Wilches, J; Huang, YQ; Sun, Y",,,IEEE,"Wilches, Juan; Huang, Yongqiang; Sun, Yu",,,Generalizing Learned Manipulation Skills in Practice,2020 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS (IROS),IEEE International Conference on Intelligent Robots and Systems,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems (IROS),"OCT 24-JAN 24, 2020-2021",ELECTR NETWORK,"IEEE,RSJ",,,,,,,,,,"Wilches, Juan Ricardo/0000-0003-4483-3947",,,,,,,,,,,,,2153-0858,,978-1-7281-6212-6,,,,2020,,,,,,,9322,9328,,10.1109/IROS45743.2020.9340739,http://dx.doi.org/10.1109/IROS45743.2020.9340739,,,,,,,,,,,,,WOS:000724145803047,View Full Record in Web of Science
C,"Kowalski, V; Eiband, T; Lee, D",,,IEEE,"Kowalski, Victor; Eiband, Thomas; Lee, Dongheui",,,Kinesthetic Skill Refinement for Error Recovery in Skill-based Robotic Systems,"2024 21ST INTERNATIONAL CONFERENCE ON UBIQUITOUS ROBOTS, UR 2024",,,,,21st International Conference on Ubiquitous Robots (UR),"JUN 24-27, 2024","New York, NY",IEEE,,,,,,,,,,,,,,,,,,,,,,,,,979-8-3503-6108-7; 979-8-3503-6107-0,,,,2024,,,,,,,27,34,,10.1109/UR61395.2024.10597483,http://dx.doi.org/10.1109/UR61395.2024.10597483,,,,,,,,,,,,,WOS:001283831100045,View Full Record in Web of Science
J,"Si, WY; Wang, N; Li, QC; Yang, CG",,,,"Si, Weiyong; Wang, Ning; Li, Qinchuan; Yang, Chenguang",,,A Framework for Composite Layup Skill Learning and Generalizing Through Teleoperation,FRONTIERS IN NEUROROBOTICS,,,,,,,,,,,,,,,,,"SI, WEIYONG/KIB-2268-2024; Yang, Chenguang/AAJ-2509-2020","Yang, Chenguang/0000-0001-5255-5559; Si, Weiyong/0000-0003-4531-2596",,,,,,,,,,,,,1662-5218,,,,,FEB 11,2022,16,,,,,,,,840240,10.3389/fnbot.2022.840240,http://dx.doi.org/10.3389/fnbot.2022.840240,,,,,,,,35250529,,,,,WOS:000772843300001,View Full Record in Web of Science
C,"Kroemer, O; Sukhatme, G",,"Kulic, D; Nakamura, Y; Khatib, O; Venture, G",,"Kroemer, Oliver; Sukhatme, Gaurav",,,Meta-level Priors for Learning Manipulation Skills with Sparse Features,2016 INTERNATIONAL SYMPOSIUM ON EXPERIMENTAL ROBOTICS,Springer Proceedings in Advanced Robotics,,,,15th International Symposium on Experimental Robotics (ISER),"OCT 03-06, 2016","Tokyo, JAPAN","Springer Proceedings Adv Robot,Int Fdn Robot Res,Tateishi Sci & Technol Fdn,Murata Sci Fdn,Toyota Motor Corp",,,,,,,,,,,,,,,,,,,,,,,2511-1256,2511-1264,978-3-319-50115-4; 978-3-319-50114-7,,,,2017,1,,,,,,211,222,,10.1007/978-3-319-50115-4_19,http://dx.doi.org/10.1007/978-3-319-50115-4_19,,,,,,,,,,,,,WOS:000418796400019,View Full Record in Web of Science
C,"Hüser, M; Baier-Löwenstein, T; Svagusa, M; Zhang, JW",,"Stephanidis, C",,"Hueser, Markus; Baier-Loewenstein, Tim; Svagusa, Marina; Zhang, Jianwei",,,Natural demonstration of manipulation skills for multimodal interactive robots,"UNIVERSAL ACCESS IN HUMAN-COMPUTER INTERACTION: AMBIENT INTERACTION, PT 2, PROCEEDINGS",Lecture Notes in Computer Science,,,,4th International Conference on Universal Access in Human-Computer Interaction held at the HCI International 2007,"JUL 22-27, 2007","Beijing, PEOPLES R CHINA","ICS FORTH, Human Comp Interact Lab",,,,,,,,,,,,,,,,,,,,,,,0302-9743,1611-3349,978-3-540-73280-8,,,,2007,4555,,2,,,,888,+,,,,,,,,,,,,,,,,WOS:000248235800097,View Full Record in Web of Science
C,"Chen, IM; Tay, R; Xing, SS; Yeo, SH",,"Ceccarelli, M",,"Chen, IM; Tay, R; Xing, SS; Yeo, SH",,,Marionette: From traditional manipulation to robotic manipulation,"INTERNATIONAL SYMPOSIUM ON HISTORY OF MACHINES AND MECHANISMS, PROCEEDINGS",,,,,International Symposium on History of Machines and Mechanisms,"MAY 12-15, 2004","Univ Cassino, Cassino, ITALY",IFToMM,Univ Cassino,,,,,,,,"Yeo, Song/A-3810-2011; Chen, I-Ming/A-3811-2011","Chen, I-Ming/0000-0002-4831-3781",,,,,,,,,,,,,,,1-4020-2203-4,,,,2004,,,,,,,119,133,,10.1007/1-4020-2204-2_10,http://dx.doi.org/10.1007/1-4020-2204-2_10,,,,,,,,,,,,,WOS:000222027800010,View Full Record in Web of Science
J,"Zeng, C; Li, YN; Guo, J; Huang, ZF; Wang, N; Yang, CG",,,,"Zeng, Chao; Li, Yanan; Guo, Jing; Huang, Zhifeng; Wang, Ning; Yang, Chenguang",,,A Unified Parametric Representation for Robotic Compliant Skills With Adaptation of Impedance and Force,IEEE-ASME TRANSACTIONS ON MECHATRONICS,,,,,,,,,,,,,,,,,"Yang, Chenguang/ABE-7755-2020; Li, Yanan/ABE-1354-2021; Wang, Han/A-5016-2011","Yang, Chenguang/0000-0001-5255-5559; Wang, Ning/0000-0002-3264-1852",,,,,,,,,,,,,1083-4435,1941-014X,,,,APR,2022,27,2,,,,,623,633,,10.1109/TMECH.2021.3109160,http://dx.doi.org/10.1109/TMECH.2021.3109160,,SEP 2021,,,,,,,,,,,WOS:000732642300001,View Full Record in Web of Science
J,"Fuentes, O; Nelson, RC",,,,"Fuentes, O; Nelson, RC",,,Learning dextrous manipulation skills for multifingered robot hands using the evolution strategy,AUTONOMOUS ROBOTS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0929-5593,1573-7527,,,,,1998,5,3-4,,,,,395,405,,10.1023/A:1008822709073,http://dx.doi.org/10.1023/A:1008822709073,,,,,,,,,,,,,WOS:000075591600011,View Full Record in Web of Science
C,"Fuentes, O; Nelson, RC",,,IEEE,"Fuentes, O; Nelson, RC",,,Learning dextrous manipulation skills using the evolution strategy,"1997 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION - PROCEEDINGS, VOLS 1-4",IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION,,,,1997 IEEE International Conference on Robotics and Automation (ICRA97) - Teaming to Make an Impact,"APR 20-25, 1997","ALBUQUERQUE, NM","IEEE, Robot & Automat Soc",,,,,,,,,,,,,,,,,,,,,,,1050-4729,,0-7803-3613-5,,,,1997,,,,,,,501,506,,,,,,,,,,,,,,,,WOS:A1997BJ42X00080,View Full Record in Web of Science
C,"Englert, P; Toussaint, M",,"Hsu, D; Amato, N; Berman, S; Jacobs, S",,"Englert, Peter; Toussaint, Marc",,,Combined Optimization and Reinforcement Learning for Manipulation Skills,ROBOTICS: SCIENCE AND SYSTEMS XII,,,,,Workshop on Are the Skeptics Right Limits and Potentials of Deep Learning in Robotics at the 12th Conference on Robotics - Science and Systems (RSS),"JUN 18-22, 2016","Univ Michigan, Ann Arbor, MI",,Univ Michigan,,,,,,,,,"Toussaint, Marc/0000-0002-5487-6767; Englert, Peter/0000-0003-4598-7809",,,,,,,,,,,,,,,978-0-9923747-2-3,,,,2016,,,,,,,,,,,,,,,,,,,,,,,,WOS:000570976500033,View Full Record in Web of Science
J,"Liu, D; Lu, BP; Cong, M; Yu, HH; Zou, Q; Du, Y",,,,"Liu, Dong; Lu, Binpeng; Cong, Ming; Yu, Honghua; Zou, Qiang; Du, Yu",,,Robotic Manipulation Skill Acquisition Via Demonstration Policy Learning,IEEE TRANSACTIONS ON COGNITIVE AND DEVELOPMENTAL SYSTEMS,,,,,,,,,,,,,,,,,"Zou, Qiang/GRS-6853-2022","Zou, Qiang/0000-0002-6651-1554",,,,,,,,,,,,,2379-8920,2379-8939,,,,SEP,2022,14,3,,,,,1054,1065,,10.1109/TCDS.2021.3094269,http://dx.doi.org/10.1109/TCDS.2021.3094269,,,,,,,,,,,,,WOS:000852243600027,View Full Record in Web of Science
C,"Thomas, G; Chien, M; Tamar, A; Ojea, JA; Abbeel, P",,,IEEE,"Thomas, Garrett; Chien, Melissa; Tamar, Aviv; Ojea, Juan Aparicio; Abbeel, Pieter",,,Learning Robotic Assembly from CAD,2018 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 21-25, 2018","Brisbane, AUSTRALIA","IEEE,CSIRO,Australian Govt, Dept Def Sci & Technol,DJI,Queensland Univ Technol,Woodside,Baidu,Bosch,Houston Mechatron,Kinova Robot,KUKA,Hit Robot Grp,Honda Res Inst,iRobot,Mathworks,NuTonomy,Ouster,Uber",,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,978-1-5386-3081-5,,,,2018,,,,,,,3524,3531,,,,,,,,,,,,,,,,WOS:000446394502108,View Full Record in Web of Science
C,"Penaloza, CI; Mae, Y; Kojima, M; Arai, T",,,IEEE,"Penaloza, Christian I.; Mae, Yasushi; Kojima, Masaru; Arai, Tatsuo",,,BMI-based Framework for Teaching and Evaluating Robot Skills,2014 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 31-JUN 07, 2014","Hong Kong, PEOPLES R CHINA",IEEE,,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,978-1-4799-3685-4,,,,2014,,,,,,,6040,6046,,,,,,,,,,,,,,,,WOS:000377221106012,View Full Record in Web of Science
C,"Heikkilä, T; Saukkoriipi, J; Ahola, JM; Seppälä, T",,,ASME,"Heikkila, Tapio; Saukkoriipi, Janne; Ahola, Jari M.; Seppala, Tuomas",,,ON-LINE PROGRAMMING OF ROBOT SKILLS,"PROCEEDINGS OF THE ASME INTERNATIONAL DESIGN ENGINEERING TECHNICAL CONFERENCES AND COMPUTERS AND INFORMATION IN ENGINEERING CONFERENCE, 2019, VOL 9",,,,,American-Society-of-Mechanical-Engineers(ASME) International Design Engineering Technical Conferences / 39th American-Society-of-Mechanical-Engineers(ASME) Computers and Information in Engineering Conference (IDETC-CIE),"AUG 18-21, 2019","Anaheim, CA","ASME, Design Engn Div,ASME, Comp & Informat Engn Div",,,,,,,,,,", Tapio/0000-0001-7180-2148",,,,,,,,,,,,,,,978-0-7918-5929-2,,,,2019,,,,,,,,,UNSP V009T12A038,,,,,,,,,,,,,,,WOS:000519338500038,View Full Record in Web of Science
C,"Dong, S; Naghdy, F",,"Mohammadian, M",,"Dong, Shen; Naghdy, Fazel",,,Application of competitive clustering to acquisition of human manipulation skills,"INTERNATIONAL CONFERENCE ON COMPUTATIONAL INTELLIGENCE FOR MODELLING, CONTROL & AUTOMATION JOINTLY WITH INTERNATIONAL CONFERENCE ON INTELLIGENT AGENTS, WEB TECHNOLOGIES & INTERNET COMMERCE, VOL 2, PROCEEDINGS",,,,,"International Conference on Computational Intelligence for Modelling, Control and Automation/International Conference on Intelligent Agents Web Technologies and International Commerce","NOV 28-30, 2005","Vienna, AUSTRIA","IEEE Computat Intelligence Soc,European Soc Fuzzy Log & Technol,European Neural Network Soc,Int Assoc Fuzzy Set Management & Econ,Japan Soc Fuzzy Theory & Intelligent Informat,Taiwan Fuzzy Syst Assoc,World Wide Web Business Intelligence,Hungarian Fuzzy Assoc,Univ Canberra",,,,,,,,,,,,,,,,,,,,,,,,,0-7695-2504-0,,,,2006,,,,,,,1092,+,,,,,,,,,,,,,,,,WOS:000239915100181,View Full Record in Web of Science
J,"Liu, X; Liu, ZH; Wang, GZ; Liu, ZX; Huang, PF",,,,"Liu, Xing; Liu, Zihao; Wang, Gaozhao; Liu, Zhengxiong; Huang, Panfeng",,,"Efficient Reinforcement Learning Method for Multi-Phase Robot Manipulation Skill Acquisition via Human Knowledge, Model-Based, and Model-Free Methods",IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,,,,,,,,,,,,,,,,,"刘, 星/JPY-1840-2023; Liu, Zhengxiong/B-4709-2019","Liu, Zhengxiong/0000-0002-9427-4066; Wang, Gaozhao/0009-0003-4184-0903",,,,,,,,,,,,,1545-5955,1558-3783,,,,,2025,22,,,,,,6643,6652,,10.1109/TASE.2024.3451296,http://dx.doi.org/10.1109/TASE.2024.3451296,,SEP 2024,,,,,,,,,,,WOS:001308201700001,View Full Record in Web of Science
C,"Johannsmeier, L; Gerchow, M; Haddadin, S",,"Howard, A; Althoefer, K; Arai, F; Arrichiello, F; Caputo, B; Castellanos, J; Hauser, K; Isler, V; Kim, J; Liu, H; Oh, P; Santos, V; Scaramuzza, D; Ude, A; Voyles, R; Yamane, K; Okamura, A",IEEE,"Johannsmeier, Lars; Gerchow, Malkin; Haddadin, Sami",,,"A Framework for Robot Manipulation: Skill Formalism, Meta Learning and Adaptive Control",2019 INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 20-24, 2019","Montreal, CANADA","Bosch,DJI,Kinova,Mercedes Benz,Samsung,Argo AI,Clearpath Robot,Element AI,Fetch Robot,Huawei,iRobot,KUKA,Quanser,SICK,Toyota Res Inst,Uber,Waymo,Zhejiang Lab,Amazon,Applanix,Cloudminds,Honda Res Inst,MathWorks,Ouster",,,,,,,,,,"Haddadin, Sami/0000-0001-7696-4955",,,,,,,,,,,,,1050-4729,2577-087X,978-1-5386-6026-3,,,,2019,,,,,,,5844,5850,,10.1109/icra.2019.8793542,http://dx.doi.org/10.1109/icra.2019.8793542,,,,,,,,,,,,,WOS:000494942304038,View Full Record in Web of Science
C,"Zhang, X; Wang, CH; Sun, LF; Wu, Z; Zhu, XH; Tomizuka, M",,"Tan, J; Toussaint, M; Darvish, K",,"Zhang, Xiang; Wang, Changhao; Sun, Lingfeng; Wu, Zheng; Zhu, Xinghao; Tomizuka, Masayoshi",,,Efficient Sim-to-real Transfer of Contact-Rich Manipulation Skills with Online Admittance Residual Learning,"CONFERENCE ON ROBOT LEARNING, VOL 229",Proceedings of Machine Learning Research,,,,7th Conference on Robot Learning (CoRL),"NOV 06-09, 2023","Atlanta, GA",,,,,,,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2023,229,,,,,,,,,,,,,,,,,,,,,,,WOS:001221201501036,View Full Record in Web of Science
C,"Singh, J; Zhou, J; Beferull-Lozano, B; Yan, S; Khan, S",,,IEEE,"Singh, Jayant; Zhou, Jing; Beferull-Lozano, Baltasar; Yan, Shijun; Khan, Shalman",,,Haptic Teleoperation Framework for Learning Task Space Fine Manipulation Skills,"2024 IEEE 19TH CONFERENCE ON INDUSTRIAL ELECTRONICS AND APPLICATIONS, ICIEA 2024",IEEE Conference on Industrial Electronics and Applications,,,,IEEE 19th Conference on Industrial Electronics and Applications (ICIEA),"AUG 05-08, 2024","Kristiansand, NORWAY",IEEE,,,,,,,,,,,,,,,,,,,,,,,2156-2318,,979-8-3503-6087-5; 979-8-3503-6086-8,,,,2024,,,,,,,,,,10.1109/ICIEA61579.2024.10665270,http://dx.doi.org/10.1109/ICIEA61579.2024.10665270,,,,,,,,,,,,,WOS:001323563900343,View Full Record in Web of Science
C,"Tosatto, S; Chalvatzaki, G; Peters, J",,,IEEE,"Tosatto, Samuele; Chalvatzaki, Georgia; Peters, Jan",,,Contextual Latent-Movements Off-Policy Optimization for Robotic Manipulation Skills,2021 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION (ICRA 2021),IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation (ICRA),"MAY 30-JUN 05, 2021","Xian, PEOPLES R CHINA","IEEE,IEEE Robot & Automat Soc,So Univ Sci & Technol,Harbin Inst Technol,Xian Jiaotong Univ,Univ Toronto,Nat Sci & Engn Res Council Canada,Chinese Univ Hong Kong,DJI,Biomimet Intelligence & Robot,Toyota Res Inst,Baidu,Mech Mind Robot Technologies,Facebook AI,Nokov,Manycore,Franka Emika,Zhejiang Univ, Huzhou Inst,Jing Tian,ATI Ind Automat,Amber,Direct Drive Tech,Inceptio,Flexiv,Deeproute AI,Unitree,Waymo,Kuka,Pudu Robot,Deep Robot,Nvidia,MathWorks",,,,,,,,,"Chalvatzaki, Georgia/HTT-4855-2023",,,,,,,,,,,,,,1050-4729,2577-087X,978-1-7281-9077-8,,,,2021,,,,,,,10815,10821,,10.1109/ICRA48506.2021.9561870,http://dx.doi.org/10.1109/ICRA48506.2021.9561870,,,,,,,,,,,,,WOS:000771405403066,View Full Record in Web of Science
C,"Pastor, P; Kalakrishnan, M; Righetti, L; Schaal, S",,,IEEE,"Pastor, Peter; Kalakrishnan, Mrinal; Righetti, Ludovic; Schaal, Stefan",,,Towards Associative Skill Memories,2012 12TH IEEE-RAS INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS (HUMANOIDS),IEEE-RAS International Conference on Humanoid Robots,,,,12th IEEE-RAS International Conference on Humanoid Robots (Humanoids),"NOV 29-DEC 01, 2012","Osaka, JAPAN",IEEE RAS,,,,,,,,,"Righetti, Ludovic/P-1261-2018","Righetti, Ludovic/0000-0002-6458-9112; Kalakrishnan, Mrinal/0000-0003-4292-9857",,,,,,,,,,,,,2164-0572,,978-1-4673-1369-8,,,,2012,,,,,,,309,315,,,,,,,,,,,,,,,,WOS:000392842100047,View Full Record in Web of Science
C,"Dong, S; Naghdy, F",,"Arabnia, HR",,"Dong, S; Naghdy, F",,,Manipulation skills acquisition and classification from haptic rendered virtual environment,HCI '05: PROCEEDINGS OF THE 2005 INTERNATIONAL CONFERENCE ON HUMAN-COMPUTER INTERACTION,,,,,11th International Conference on Human-Computer Interaction,"JUL 22-27, 2005","Las Vegas, NV","CSREA,Int Technol Inst,World Acad Sci & Informat Technol,HPCwire,GRIDtoday",,,,,,,,,,,,,,,,,,,,,,,,,1-932415-80-7,,,,2005,,,,,,,103,108,,,,,,,,,,,,,,,,WOS:000236443400015,View Full Record in Web of Science
C,"Dong, S; Naghdy, F",,"Lim, A",,"Dong, S; Naghdy, F",,,Manipulation skills acquistion through state classification and dimension decrease,"ICTAI 2005: 17TH IEEE INTERNATIONAL CONFERENCE ON TOOLS WITH ARTIFICIAL INTELLIGENCE, PROCEEDINGS",Proceedings - International Conference on Tools With Artificial Intelligence,,,,17th International Conference on Tools with Artificial Intelligence,"NOV 14-16, 2005","Hong Kong, PEOPLES R CHINA","IEEE Comp Soc,Informat Technol Res Inst,Wright State Univ,Hong Kong Univ Sci & Technol",,,,,,,,,,,,,,,,,,,,,,,1082-3409,,0-7695-2488-5,,,,2005,,,,,,,392,396,,,,,,,,,,,,,,,,WOS:000234632500061,View Full Record in Web of Science
C,"Rosen, E; James, S; Orozco, S; Gupta, V; Merlin, M; Tellex, S; Konidaris, G",,"Tan, J; Toussaint, M; Darvish, K",,"Rosen, Eric; James, Steve; Orozco, Sergio; Gupta, Vedant; Merlin, Max; Tellex, Stefanie; Konidaris, George",,,Synthesizing Navigation Abstractions for Planning with Portable Manipulation Skills,"CONFERENCE ON ROBOT LEARNING, VOL 229",Proceedings of Machine Learning Research,,,,7th Conference on Robot Learning (CoRL),"NOV 06-09, 2023","Atlanta, GA",,,,,,,,,,,,,,,,,,,,,,,,2640-3498,,,,,,2023,229,,,,,,,,,,,,,,,,,,,,,,,WOS:001221201502017,View Full Record in Web of Science
C,"Han, H; Lee, E; Kang, H",,,IEEE,"Han, Hyonyoung; Lee, Eunseo; Kang, Hyunchul",,,Development of Unit Robot Skill based Task Recipe for Task Planning,"11TH INTERNATIONAL CONFERENCE ON ICT CONVERGENCE: DATA, NETWORK, AND AI IN THE AGE OF UNTACT (ICTC 2020)",International Conference on Information and Communication Technology Convergence,,,,"11th International Conference on Information and Communication Technology Convergence (ICTC) - Data, Network, and AI in the age of Untact (ICTC)","OCT 21-23, 2020","Jeju, SOUTH KOREA","Korean Inst Commun & Informat Sci,IEEE Commun Soc,IEICE Commun Soc,Minist Sci & ICT,Elect & Telecommunicat Res Inst,Korean Federat Sci & Technol Soc,Samsung Elect,LG Elect,SK Telecom,LGU+,KT,SOLiD,FRTek,Huawei,Ericsson LG,ICT Convergence Korea Forum,Soc Safety Syst Forum,5G Based Smart Factory Standardizat Forum,Jeju Convent & Visitors Bur,Korea Assoc Photon Ind Dev",,,,,,,,,,,,,,,,,,,,,,,2162-1233,,978-1-7281-6758-9,,,,2020,,,,,,,1720,1722,,,,,,,,,,,,,,,,WOS:000692529100430,View Full Record in Web of Science
C,"Nägele, F; Halt, L; Tenbrock, P; Pott, A",,,IEEE,"Naegele, Frank; Halt, Lorenz; Tenbrock, Philipp; Pott, Andreas",,,Composition and Incremental Refinement of Skill Models For Robotic Assembly Tasks,2019 THIRD IEEE INTERNATIONAL CONFERENCE ON ROBOTIC COMPUTING (IRC 2019),,,,,3rd IEEE International Conference on Robotic Computing (IRC),"FEB 25-27, 2019","Naples, ITALY","IEEE,IEEE Comp Soc",,,,,,,,,"Pott, Andreas/LZF-9743-2025","Pott, Andreas/0000-0002-4031-6363",,,,,,,,,,,,,,,978-1-5386-9245-5,,,,2019,,,,,,,177,182,,10.1109/IRC.2019.00034,http://dx.doi.org/10.1109/IRC.2019.00034,,,,,,,,,,,,,WOS:000465234300025,View Full Record in Web of Science
J,"Wiese, T; Abicht, J; Friedrich, C; Hellmich, A; Ihlenfeldt, S",,,,"Wiese, Torben; Abicht, Johannes; Friedrich, Christian; Hellmich, Arvid; Ihlenfeldt, Steffen",,,Flexible skill-based control for robot cells in manufacturing,FRONTIERS IN ROBOTICS AND AI,,,,,,,,,,,,,,,,,,"Friedrich, Christian/0000-0002-1882-5524",,,,,,,,,,,,,2296-9144,,,,,SEP 29,2022,9,,,,,,,,1014476,10.3389/frobt.2022.1014476,http://dx.doi.org/10.3389/frobt.2022.1014476,,,,,,,,36246488,,,,,WOS:000868499400001,View Full Record in Web of Science
C,"Zhang, Y; Zhao, F; Liao, ZW",,,IEEE,"Zhang, Yan; Zhao, Fei; Liao, Zhiwei",,,Learning and Generalizing Variable Impedance Manipulation Skills from Human Demonstrations,2022 IEEE/ASME INTERNATIONAL CONFERENCE ON ADVANCED INTELLIGENT MECHATRONICS (AIM),IEEE ASME International Conference on Advanced Intelligent Mechatronics,,,,IEEE/ASME International Conference on Advanced Intelligent Mechatronics (AIM),"JUL 11-15, 2022","Sapporo, JAPAN","IEEE,ASME",,,,,,,,,,,,,,,,,,,,,,,2159-6255,,978-1-6654-1308-4,,,,2022,,,,,,,810,815,,10.1109/AIM52237.2022.9863389,http://dx.doi.org/10.1109/AIM52237.2022.9863389,,,,,,,,,,,,,WOS:000860750800084,View Full Record in Web of Science
