Publication Type,Authors,Book Authors,Book Editors,Book Group Authors,Author Full Names,Book Author Full Names,Group Authors,Article Title,Source Title,Book Series Title,Book Series Subtitle,Language,Document Type,Conference Title,Conference Date,Conference Location,Conference Sponsor,Conference Host,Author Keywords,Keywords Plus,Abstract,Addresses,Affiliations,Reprint Addresses,Email Addresses,Researcher Ids,ORCIDs,Funding Orgs,Funding Name Preferred,Funding Text,Cited References,Cited Reference Count,"Times Cited, WoS Core","Times Cited, All Databases",180 Day Usage Count,Since 2013 Usage Count,Publisher,Publisher City,Publisher Address,ISSN,eISSN,ISBN,Journal Abbreviation,Journal ISO Abbreviation,Publication Date,Publication Year,Volume,Issue,Part Number,Supplement,Special Issue,Meeting Abstract,Start Page,End Page,Article Number,DOI,DOI Link,Book DOI,Early Access Date,Number of Pages,WoS Categories,Web of Science Index,Research Areas,IDS Number,Pubmed Id,Open Access Designations,Highly Cited Status,Hot Paper Status,Date of Export,UT (Unique WOS ID),Web of Science Record
C,"Rani, P; Sarkar, N",,,IEEE,"Rani, P; Sarkar, N",,,Emotion-sensitive robots: A new paradigm for human-robot interaction,"2004 4TH IEEE/RAS INTERNATIONAL CONFERENCE ON HUMANOID ROBOTS, VOLS 1 AND 2, PROCEEDINGS",IEEE-RAS International Conference on Humanoid Robots,,,,4th IEEE/RAS International Conference on Humanoid Robots,"NOV 10-12, 2004","Santa Monica, CA","IEEE Robot & Automat Soc,Robit Soc Japan",,,,,,,,,,,,,,,,,,,,,,,2164-0572,,0-7803-8863-1,,,,2004,,,,,,,149,167,,,,,,,,,,,,,,,,WOS:000228484200010,View Full Record in Web of Science
C,"Taheri, J; Sadati, N",,,IEEE; IEEE,"Taheri, J; Sadati, N",,,A fully modular online controller for robot navigation in static and dynamic environments,"2003 IEEE INTERNATIONAL SYMPOSIUM ON COMPUTATIONAL INTELLIGENCE IN ROBOTICS AND AUTOMATION, VOLS I-III, PROCEEDINGS",,,,,IEEE International Symposium on Computational Intelligence in Robotics and Automation,"JUL 16-20, 2003","KOBE, JAPAN",IEEE Robot & Automat Soc,,,,,,,,,"Taheri, Javid/I-2045-2013","Taheri, Javid/0000-0001-9194-010X",,,,,,,,,,,,,,,0-7803-7866-0,,,,2003,,,,,,,163,168,,,,,,,,,,,,,,,,WOS:000185096600030,View Full Record in Web of Science
C,"Likhachev, M; Arkin, RC",,,IEEE; IEEE; IEEE,"Likhachev, M; Arkin, RC",,,Spatio-temporal case-based reasoning for behavioral selection,"2001 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND AUTOMATION, VOLS I-IV, PROCEEDINGS",IEEE International Conference on Robotics and Automation ICRA,,,,IEEE International Conference on Robotics and Automation,"MAY 21-26, 2001","SEOUL, SOUTH KOREA","IEEE Robot & Automat Soc,IEEE",,,,,,,,,,,,,,,,,,,,,,,1050-4729,2577-087X,0-7803-6576-3,,,,2001,,,,,,,1627,1634,,,,,,,,,,,,,,,,WOS:000172615800261,View Full Record in Web of Science
J,"Ariyanto, M; Zheng, XF; Tanaka, R; Refat, CMM; Hirota, N; Yamamoto, K; Morishima, K",,,,"Ariyanto, Mochammad; Zheng, Xiaofeng; Tanaka, Ryo; Refat, Chowdhury Mohammad Masum; Hirota, Nima; Yamamoto, Kotaro; Morishima, Keisuke",,,Biohybrid Behavior-Based Navigation with Obstacle Avoidance for Cyborg Insect in Complex Environment,SOFT ROBOTICS,,,,,,,,,,,,,,,,,"Morishima, Keisuke/L-2873-2016; Refat, Chowdhury Mohammad Masum/ABD-8483-2020; Ariyanto, Mochammad/AAY-1426-2021",,,,,,,,,,,,,,2169-5172,2169-5180,,,,2025 FEB 11,2025,,,,,,,,,,10.1089/soro.2024.0082,http://dx.doi.org/10.1089/soro.2024.0082,,FEB 2025,,,,,,39930959,,,,,WOS:001417483000001,View Full Record in Web of Science
C,"Wagner, AR; Arkin, RC",,,IEEE; IEEE,"Wagner, AR; Arkin, RC",,,Internalized plans for communication-sensitive robot team behaviors,"IROS 2003: PROCEEDINGS OF THE 2003 IEEE/RSJ INTERNATIONAL CONFERENCE ON INTELLIGENT ROBOTS AND SYSTEMS, VOLS 1-4",,,,,IEEE/RSJ International Conference on Intelligent Robots and Systems,"OCT 27-31, 2003","LAS VEGAS, NV","IEEE Robot & Automat Soc,IEEE Ind Elect Soc,Robot Soc Japan,Soc Instruments & Control Engineers,New Technol Fdn",,,,,,,,,,,,,,,,,,,,,,,,,0-7803-7860-1,,,,2003,,,,,,,2480,2487,,,,,,,,,,,,,,,,WOS:000187883300401,View Full Record in Web of Science
J,"Han, J; Ok, J; Chung, WK",,,,"Han, Jonghui; Ok, Jinsung; Chung, Wan Kyun",,,An Ethology-Based Hybrid Control Architecture for an Autonomous Underwater Vehicle for Performing Multiple Tasks,IEEE JOURNAL OF OCEANIC ENGINEERING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0364-9059,1558-1691,,,,JUL,2013,38,3,,,,,514,521,,10.1109/JOE.2012.2233313,http://dx.doi.org/10.1109/JOE.2012.2233313,,,,,,,,,,,,,WOS:000321925500010,View Full Record in Web of Science
J,"Jorgensen, RN; Norremark, M; Sorensen, CG; Andersen, NA",,,,"Jorgensen, R. N.; Norremark, M.; Sorensen, C. G.; Andersen, Nils Axel",,,Utilising scripting language for unmanned and automated guided vehicles operating within row crops,COMPUTERS AND ELECTRONICS IN AGRICULTURE,,,,,,,,,,,,,,,,,"Nørremark, Michael/P-4534-2018; Sørensen, Claus/P-5483-2019; Andersen, Niels/A-3872-2012; Gron Sorensen, Claus/C-2259-2009; Jorgensen, Rasmus Nyholm/M-7133-2018","Andersen, Nils Axel/0000-0002-9985-6444; Gron Sorensen, Claus/0000-0002-6340-7778; Jorgensen, Rasmus Nyholm/0000-0002-1329-1674",,,,,,,,,,,,,0168-1699,1872-7107,,,,JUL,2008,62,2,,,,,190,203,,10.1016/j.compag.2008.01.009,http://dx.doi.org/10.1016/j.compag.2008.01.009,,,,,,,,,,,,,WOS:000255330000011,View Full Record in Web of Science
C,"Santana, PF; Cândido, C; Santos, V; Barata, J",,,IEEE,"Santana, Pedro F.; Candido, Carlos; Santos, Vasco; Barata, Jose",,,A motion controller for compliant four-wheel-steering robots,"2006 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND BIOMIMETICS, VOLS 1-3",,,,,IEEE International Conference on Robotics and Biomimetics (ROBIO 2006),"DEC 17-20, 2006","Kunming, PEOPLES R CHINA","IEEE,IEEE Robot & Automat Soc,Robot Soc Japan,Japanese Soc Mech Engineers,Peking Univ,Beijing Inst Technol,Yunnan Univ",,,,,,,,,"Santana, Pedro/J-9773-2012; Barata, Jose/A-4204-2012","Santana, Pedro/0000-0002-4357-1546; Santos, Vasco/0009-0005-4676-4887; Barata, Jose/0000-0002-6348-1847",,,,,,,,,,,,,,,978-1-4244-0570-1,,,,2006,,,,,,,532,537,,10.1109/ROBIO.2006.340256,http://dx.doi.org/10.1109/ROBIO.2006.340256,,,,,,,,,,,,,WOS:000245907300093,View Full Record in Web of Science
C,"Erol, D; Park, J; Turkay, E; Kawamura, K; Jenkins, OC; Mataric, MJ",,,IEEE; IEEE,"Erol, D; Park, J; Turkay, E; Kawamura, K; Jenkins, OC; Mataric, MJ",,,Motion generation for humanoid robots with automatically derived behaviors,"2003 IEEE INTERNATIONAL CONFERENCE ON SYSTEMS, MAN AND CYBERNETICS, VOLS 1-5, CONFERENCE PROCEEDINGS",IEEE International Conference on Systems Man and Cybernetics Conference Proceedings,,,,"IEEE International Conference on Systems, Man and Cybernetics (SMC 03)","OCT 05-08, 2003","WASHINGTON, D.C.","IEEE, Syst, Man & Cybernet Soc",,,,,,,,,"TÜRKAY, Ezgi/IVH-6511-2023; Barkana, Duygun/N-2285-2018","Erol Barkana, Duygun/0000-0002-8929-0459",,,,,,,,,,,,,1062-922X,,0-7803-7952-7,,,,2003,,,,,,,1816,1821,,,,,,,,,,,,,,,,WOS:000186578600295,View Full Record in Web of Science
J,"Scott, SH; Lowrey, CR; Brown, IE; Dukelow, SP",,,,"Scott, Stephen H.; Lowrey, Catherine R.; Brown, Ian E.; Dukelow, Sean P.",,,Assessment of Neurological Impairment and Recovery Using Statistical Models of Neurologically Healthy Behavior,NEUROREHABILITATION AND NEURAL REPAIR,,,,,,,,,,,,,,,,,,"Lowrey, Catherine/0000-0002-8379-9924; Dukelow, Sean/0000-0002-0609-981X",,,,,,,,,,,,,1545-9683,1552-6844,,,,JUN,2023,37,6,,,,,394,408,,10.1177/15459683221115413,http://dx.doi.org/10.1177/15459683221115413,,AUG 2022,,,,,,35932111,,,,,WOS:000836864900001,View Full Record in Web of Science
C,"Freund, W; Vidal, TA; Muñoz, C; Navarro, N; Quirós, F",,"Gelbukh, A; ReyesGarcia, CA",,"Freund, Wolfgang; Arredondo Vidal, Tomas; Munoz, Cesar; Navarro, Nicolas; Quiros, Fernando",,,Real-time adaptive fuzzy motivations for evolutionary behavior learning by a mobile robot,"MICAI 2006: ADVANCES IN ARTIFICIAL INTELLIGENCE, PROCEEDINGS",Lecture Notes in Artificial Intelligence,,,,5th Mexican International Conference on Artificial Intelligence (MICAI 2006),"NOV 13-17, 2006","Technol Inst Apizaco, Apizaco, MEXICO","SMIA,DGEST,INAOE,ITAM",Technol Inst Apizaco,,,,,,,,"Navarro-Guerrero, Nicolas/B-2029-2017","Navarro-Guerrero, Nicolas/0000-0003-1164-5579",,,,,,,,,,,,,0302-9743,,978-3-540-49026-5,,,,2006,4293,,,,,,101,+,,,,,,,,,,,,,,,,WOS:000244587700010,View Full Record in Web of Science
J,"Wilson, MS; King, CM; Hunt, JE",,,,"Wilson, MS; King, CM; Hunt, JE",,,Evolving hierarchical robot behaviours,ROBOTICS AND AUTONOMOUS SYSTEMS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0921-8890,,,,,DEC,1997,22,3-4,,,,,215,230,,10.1016/S0921-8890(97)00040-7,http://dx.doi.org/10.1016/S0921-8890(97)00040-7,,,,,,,,,,,,,WOS:000071744100004,View Full Record in Web of Science
C,"Park, K; Zhang, N",,,IEEE,"Park, Kiwon; Zhang, Nian",,,Behavior-based autonomous robot navigation on challenging terrain: A dual fuzzy logic approach,"2007 IEEE SYMPOSIUM ON FOUNDATIONS OF COMPUTATIONAL INTELLIGENCE, VOLS 1 AND 2",,,,,IEEE Symposium on Foundations of Computational Intelligence,"APR 01-05, 2007","Honolulu, HI",IEEE,,,,,,,,,,,,,,,,,,,,,,,,,978-1-4244-0703-3,,,,2007,,,,,,,239,+,,10.1109/FOCI.2007.372175,http://dx.doi.org/10.1109/FOCI.2007.372175,,,,,,,,,,,,,WOS:000248503700036,View Full Record in Web of Science
J,"Scheutz, M; Andronache, V",,,,"Scheutz, M; Andronache, V",,,Architectural mechanisms for dynamic changes of behavior selection strategies in behavior-based systems,IEEE TRANSACTIONS ON SYSTEMS MAN AND CYBERNETICS PART B-CYBERNETICS,,,,,,,,,,,,,,,,,,"Scheutz, Matthias/0000-0002-0064-2789",,,,,,,,,,,,,1083-4419,1941-0492,,,,DEC,2004,34,6,,,,,2377,2395,,10.1109/TSMCB.2004.837309,http://dx.doi.org/10.1109/TSMCB.2004.837309,,,,,,,,15619937,,,,,WOS:000225172500013,View Full Record in Web of Science
J,"Nergui, M; Yoshida, Y; Imamoglu, N; Gonzalez, J; Otake, M; Yu, WW",,,,"Nergui, Myagmarbayar; Yoshida, Yuki; Imamoglu, Nevrez; Gonzalez, Jose; Otake, Mihoko; Yu, Wenwei",,,Human Activity Recognition Using Body Contour Parameters Extracted from Depth Images,JOURNAL OF MEDICAL IMAGING AND HEALTH INFORMATICS,,,,,,,,,,,,,,,,,"Yu, Wenwei/AAI-1296-2019; İmamoğlu, Nevrez/AAC-4082-2019; Imamoglu, Nevrez/B-1746-2017; Gonzalez, Jose/M-2629-2014; Otake-Matsuura, Mihoko/N-4686-2017","Imamoglu, Nevrez/0000-0002-2661-599X; Gonzalez, Jose/0000-0002-3448-7393; Otake-Matsuura, Mihoko/0000-0003-3644-276X",,,,,,,,,,,,,2156-7018,2156-7026,,,,SEP,2013,3,3,,,,,455,461,,10.1166/jmihi.2013.1180,http://dx.doi.org/10.1166/jmihi.2013.1180,,,,,,,,,,,,,WOS:000324511500017,View Full Record in Web of Science
J,"Xu, TT; Kühnlenz, K; Buss, M",,,,"Xu, Tingting; Kuehnlenz, Kolja; Buss, Martin",,,Autonomous Behavior-Based Switched Top-Down and Bottom-Up Visual Attention for Mobile Robots,IEEE TRANSACTIONS ON ROBOTICS,,,,,,,,,,,,,,,,,"Xu, Tingting/AAE-8603-2022",,,,,,,,,,,,,,1552-3098,1941-0468,,,,OCT,2010,26,5,,,,,947,954,,10.1109/TRO.2010.2062571,http://dx.doi.org/10.1109/TRO.2010.2062571,,,,,,,,,,,,,WOS:000283373400016,View Full Record in Web of Science
C,"Quispel, L; Warris, S; Heemskerk, A; Mulder, LJM; van Wolffelaar, PC",,"Maarse, FJ; Akkerman, AE; Brand, AN; Mulder, LJM",,"Quispel, L; Warris, S; Heemskerk, A; Mulder, LJM; van Wolffelaar, PC",,,Automan: A psychologically based model of a human driver,"CLINICAL ASSESSMENT, COMPUTERIZED METHODS, AND INSTRUMENTATION",COMPUTERS IN PSYCHOLOGY,,,,Workshop on Computers in Psychology,"SEP, 1999","UNIV UTRECHT, UTRECHT, NETHERLANDS",,UNIV UTRECHT,,,,,,,,,"Quispel, Lennart/0000-0002-0986-7589",,,,,,,,,,,,,0925-9244,,90-265-1944-3,,,,2003,7,,,,,,205,219,,,,,,,,,,,,,,,,WOS:000182321200016,View Full Record in Web of Science
C,"Takahashi, Y; Tamura, Y; Asada, M",,,IEEE,"Takahashi, Yasutake; Tamura, Yoshihiro; Asada, Minoru",,,Human Instruction Recognition and Self Behavior Acquisition based on State Value,"2009 IEEE INTERNATIONAL CONFERENCE ON FUZZY SYSTEMS, VOLS 1-3",,,,,18th IEEE International Conference on Fuzzy Systems,"AUG 20-24, 2009","Jeju Isl, SOUTH KOREA",IEEE,,,,,,,,,"Takahashi, Yasutake/AGH-7956-2022","Takahashi, Yasutake/0000-0001-7301-9907",,,,,,,,,,,,,,,978-1-4244-3596-8,,,,2009,,,,,,,969,974,,10.1109/FUZZY.2009.5277091,http://dx.doi.org/10.1109/FUZZY.2009.5277091,,,,,,,,,,,,,WOS:000274242600168,View Full Record in Web of Science
J,"Rehan, M; Tufail, M; Ahmed, S",,,,"Rehan, Muhammad; Tufail, Muhammad; Ahmed, Shakeel",,,Leaderless consensus control of nonlinear multi-agent systems under directed topologies subject to input saturation using adaptive event-triggered mechanism,JOURNAL OF THE FRANKLIN INSTITUTE-ENGINEERING AND APPLIED MATHEMATICS,,,,,,,,,,,,,,,,,"Rehan, Muhammad/ABG-5590-2020; Tufail, Muhammad/R-1486-2019",,,,,,,,,,,,,,0016-0032,1879-2693,,,,AUG,2021,358,12,,,,,6217,6239,,10.1016/j.jfranklin.2021.06.014,http://dx.doi.org/10.1016/j.jfranklin.2021.06.014,,JUL 2021,,,,,,,,,,,WOS:000677711200012,View Full Record in Web of Science
C,"Nurmaini, S; Tutuko, B; Rahman, TA",,"Rui, H",,"Nurmaini, Siti; Tutuko, Bambang; Rahman, Aulia T.",,,A New Navigation of Behavior-Based Olfactory Mobile Robot,"ADVANCED RESEARCH IN MATERIAL SCIENCE AND MECHANICAL ENGINEERING, PTS 1 AND 2",Applied Mechanics and Materials,,,,2nd International Conference on Mechanics and Control Engineering (ICMCE 2013),"SEP 01-02, 2013","Beijing, PEOPLES R CHINA",SW Jiaotong Univ,,,,,,,,,"Tutuko, Bambang/AAV-7686-2020; Nurmaini, Siti/L-6311-2013","Nurmaini, Siti/0000-0002-8024-2952",,,,,,,,,,,,,1660-9336,,978-3-03785-908-7,,,,2014,446-447,,,,,,1255,1260,,10.4028/www.scientific.net/AMM.446-447.1255,http://dx.doi.org/10.4028/www.scientific.net/AMM.446-447.1255,,,,,,,,,,,,,WOS:000338976600237,View Full Record in Web of Science
C,"Eggert, J; Damerow, F",,,IEEE,"Eggert, Julian; Damerow, Florian",,,Complex Lane Change Behavior in the Foresighted Driver Model,2015 IEEE 18TH INTERNATIONAL CONFERENCE ON INTELLIGENT TRANSPORTATION SYSTEMS,IEEE International Conference on Intelligent Transportation Systems-ITSC,,,,18th IEEE International Conference on Intelligent Transportation Systems,"SEP 15-18, 2015",SPAIN,"IEEE,Int Transportat Syst Soc,CVCEI,Univ Las Palmas Gran Canaria,Ayuntamentiao Las Palmas Gran Canaria,LPA,IEEE Comp Soc,Univ Las Palmas Gran Canaria, Inst Univ Ciencias Tecnologias Ciberneticas",,,,,,,,,,,,,,,,,,,,,,,2153-0009,,978-1-4673-6596-3,,,,2015,,,,,,,1747,1754,,10.1109/ITSC.2015.284,http://dx.doi.org/10.1109/ITSC.2015.284,,,,,,,,,,,,,WOS:000376668801130,View Full Record in Web of Science
J,"Haladjian, HH; Montemayor, C",,,,"Haladjian, Harry Haroutioun; Montemayor, Carlos",,,Artificial consciousness and the consciousness-attention dissociation,CONSCIOUSNESS AND COGNITION,,,,,,,,,,,,,,,,,,"Haladjian, Harry/0000-0002-1784-3050",,,,,,,,,,,,,1053-8100,1090-2376,,,,OCT,2016,45,,,,,,210,225,,10.1016/j.concog.2016.08.011,http://dx.doi.org/10.1016/j.concog.2016.08.011,,,,,,,,27656787,,,,,WOS:000385054000019,View Full Record in Web of Science
J,"Dominguez-Morales, JP; Rios-Navarro, A; Dominguez-Morales, M; Tapiador-Morales, R; Gutierrez-Galan, D; Cascado-Caballero, D; Jimenez-Fernandez, A; Linares-Barranco, A",,,,"Dominguez-Morales, J. P.; Rios-Navarro, A.; Dominguez-Morales, M.; Tapiador-Morales, R.; Gutierrez-Galan, D.; Cascado-Caballero, D.; Jimenez-Fernandez, A.; Linares-Barranco, A.",,,Wireless Sensor Network for Wildlife Tracking and Behavior Classification of Animals in Donana,IEEE COMMUNICATIONS LETTERS,,,,,,,,,,,,,,,,,"Linares-Barranco, Alejandro/B-7087-2011; Rios-Navarro, Antonio/L-4746-2018; Jimenez Fernandez, Angel Francisco/G-2748-2016; Dominguez Morales, Manuel Jesus/I-3786-2015; Dominguez-Morales, Juan Pedro/G-2875-2016; Gutierrez-Galan, Daniel/C-7605-2017","Rios-Navarro, Antonio/0000-0003-4163-8484; Jimenez Fernandez, Angel Francisco/0000-0003-3061-5922; Dominguez Morales, Manuel Jesus/0000-0001-5669-9111; Dominguez-Morales, Juan Pedro/0000-0002-5474-107X; Tapiador Morales, Ricardo/0000-0002-7268-2915; Gutierrez-Galan, Daniel/0000-0003-3100-0604; Linares-Barranco, Alejandro/0000-0002-6056-740X",,,,,,,,,,,,,1089-7798,1558-2558,,,,DEC,2016,20,12,,,,,2534,2537,,10.1109/LCOMM.2016.2612652,http://dx.doi.org/10.1109/LCOMM.2016.2612652,,,,,,,,,,,,,WOS:000391282800050,View Full Record in Web of Science
C,"An, Q; Ikemoto, Y; Asama, H; Matsuoka, H; Chugo, D; Takakusaki, K",,,IEEE,"An, Qi; Ikemoto, Yusuke; Asama, Hajime; Matsuoka, Hiroki; Chugo, Daisuke; Takakusaki, Kaoru",,,Extraction of Behavior Primitives in Human Standing-up Motion for Development of Power Assisting Machine,"2008 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND BIOMIMETICS, VOLS 1-4",,,,,IEEE International Conference on Robotics and Biomimetics (ROBIO),"FEB 22-25, 2009","Bangkok, THAILAND",IEEE Robot & Automat Soc,,,,,,,,,,"Asama, Hajime/0000-0002-9482-497X",,,,,,,,,,,,,,,978-1-4244-2678-2,,,,2009,,,,,,,1995,+,,,,,,,,,,,,,,,,WOS:000271966900338,View Full Record in Web of Science
B,"Prem, E",,"Moran, F; Moreno, A; Merelo, JJ; Chacon, P",,"Prem, E",,,Grounding and the entailment structure in robots and artificial life,ADVANCES IN ARTIFICIAL LIFE,LECTURE NOTES IN ARTIFICIAL INTELLIGENCE,,,,3rd European Conference on Artificial Life,"JUN 04-06, 1995","GRANADA, SPAIN","ISSOL,Spanish RIG IEEE Neural Networks Council,Silicon Graph Spain,IBM Spain,Parque Cienc Granada",,,,,,,,,"Prem, Erich/LWH-9981-2024","Prem, Erich/0000-0002-4380-3722",,,,,,,,,,,,,,,3-540-59496-5,,,,1995,929,,,,,,39,51,,,,,,,,,,,,,,,,WOS:A1995BF02F00003,View Full Record in Web of Science
C,"Gamage, GW; Mann, GKI; Gosine, RG",,,IEEE,"Gamage, Gayan W.; Mann, George K. I.; Gosine, Raymond G.",,,Formation Control of Multiple Nonholonomic Mobile Robots Via Dynamic Feedback Linearization,"ICAR: 2009 14TH INTERNATIONAL CONFERENCE ON ADVANCED ROBOTICS, VOLS 1 AND 2",,,,,14th International Conference on Advanced Robotics,"JUN 22-26, 2009","Munich, GERMANY",,,,,,,,,,"Mann, George K. I./AAW-9312-2021","Mann, George K. I./0000-0002-1211-3374",,,,,,,,,,,,,,,978-1-4244-4855-5,,,,2009,,,,,,,141,146,,,,,,,,,,,,,,,,WOS:000270815500023,View Full Record in Web of Science
J,"Savage, T",,,,"Savage, T",,,Shaping: a multiple contingencies analysis and its relevance to behaviour-based robotics,CONNECTION SCIENCE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0954-0091,,,,,SEP,2001,13,3,,,,,199,234,,10.1080/09540090110096196,http://dx.doi.org/10.1080/09540090110096196,,,,,,,,,,,,,WOS:000173050200001,View Full Record in Web of Science
J,"Tavares, ADBM; Madruga, SP; Brito, AV; Nascimento, TP",,,,"Tavares, Augusto de Holanda B. M.; Madruga, Sarah Pontes; Brito, Alisson V.; Nascimento, Tiago P.",,,Dynamic Leader Allocation in Multi-robot Systems Based on Nonlinear Model Predictive Control,JOURNAL OF INTELLIGENT & ROBOTIC SYSTEMS,,,,,,,,,,,,,,,,,"de Holanda Barreto Martins Tavares, Augusto/AAJ-9085-2021; Brito, Alisson/AAT-4503-2020; MADRUGA, SARAH/AAJ-9084-2021; Brito, Alisson/J-3714-2017; Nascimento, Tiago/G-4409-2015","de Holanda Barreto Martins Tavares, Augusto/0000-0002-7824-0237; Pontes Madruga, Sarah/0000-0002-8228-5382; Brito, Alisson/0000-0001-5215-443X; Nascimento, Tiago/0000-0002-9319-2114",,,,,,,,,,,,,0921-0296,1573-0409,,,,MAY,2020,98,2,,,,,359,376,,10.1007/s10846-019-01064-4,http://dx.doi.org/10.1007/s10846-019-01064-4,,,,,,,,,,,,,WOS:000521842700008,View Full Record in Web of Science
C,"Santana, PF; Correia, L",,,IEEE,"Santana, Pedro F.; Correia, Luis",,,Behaviour cooperation by negation for mobile robots,"2006 IEEE INTERNATIONAL CONFERENCE ON ROBOTICS AND BIOMIMETICS, VOLS 1-3",,,,,IEEE International Conference on Robotics and Biomimetics (ROBIO 2006),"DEC 17-20, 2006","Kunming, PEOPLES R CHINA","IEEE,IEEE Robot & Automat Soc,Robot Soc Japan,Japanese Soc Mech Engineers,Peking Univ,Beijing Inst Technol,Yunnan Univ",,,,,,,,,"Santana, Pedro/J-9773-2012; Correia, Luis/M-3656-2013","Santana, Pedro/0000-0002-4357-1546; Correia, Luis/0000-0003-2439-1168",,,,,,,,,,,,,,,978-1-4244-0570-1,,,,2006,,,,,,,982,+,,10.1109/ROBIO.2006.340362,http://dx.doi.org/10.1109/ROBIO.2006.340362,,,,,,,,,,,,,WOS:000245907301073,View Full Record in Web of Science
C,"Zhu, ZY; Li, N; Sun, RY; Xu, DH; Zhao, HJ",,,IEEE,"Zhu, Zeyu; Li, Nan; Sun, Ruoyu; Xu, Donghao; Zhao, Huijing",,,Off-road Autonomous Vehicles Traversability Analysis and Trajectory Planning Based on Deep Inverse Reinforcement Learning,2020 IEEE INTELLIGENT VEHICLES SYMPOSIUM (IV),IEEE Intelligent Vehicles Symposium,,,,31st IEEE Intelligent Vehicles Symposium (IV),"JUN 23-26, 2020",ELECTR NETWORK,IEEE,,,,,,,,,,"Zhu, Zeyu/0000-0003-2280-0052",,,,,,,,,,,,,1931-0587,,978-1-7281-6673-5,,,,2020,,,,,,,971,977,,10.1109/iv47402.2020.9304721,http://dx.doi.org/10.1109/iv47402.2020.9304721,,,,,,,,,,,,,WOS:000653124200146,View Full Record in Web of Science
C,"Itoda, K; Watanabe, N; Takefuji, Y",,"Everitt, T; Goertzel, B; Potapov, A",,"Itoda, Kota; Watanabe, Norifumi; Takefuji, Yoshiyasu",,,Analyzing Human Decision Making Process with Intention Estimation Using Cooperative Pattern Task,"ARTIFICIAL GENERAL INTELLIGENCE: 10TH INTERNATIONAL CONFERENCE, AGI 2017",Lecture Notes in Artificial Intelligence,,,,10th International Conference on Artificial General Intelligence (AGI),"AUG 15-18, 2017","Melbourne, AUSTRALIA","OpenCog Fdn,Hanson Robot",,,,,,,,,"Takefuji, Yoshiyasu/AAI-8819-2020","Takefuji, Yoshiyasu/0000-0002-1826-742X",,,,,,,,,,,,,0302-9743,1611-3349,978-3-319-63703-7; 978-3-319-63702-0,,,,2017,10414,,,,,,249,258,,10.1007/978-3-319-63703-7_23,http://dx.doi.org/10.1007/978-3-319-63703-7_23,,,,,,,,,,,,,WOS:000432199000023,View Full Record in Web of Science
J,"García, P; Caamaño, P; Duro, RJ; Bellas, F",,,,"Garcia, Paula; Caamano, Pilar; Duro, Richard J.; Bellas, Francisco",,,Scalable Task Assignment for Heterogeneous Multi-Robot Teams,INTERNATIONAL JOURNAL OF ADVANCED ROBOTIC SYSTEMS,,,,,,,,,,,,,,,,,"Fernández, Richard/R-5084-2019; Bellas, Francisco/M-5008-2018","Duro, Richard J./0000-0002-6807-524X; Bellas, Francisco/0000-0001-6043-1468",,,,,,,,,,,,,1729-8814,,,,,FEB 7,2013,10,,,,,,,,105,10.5772/55489,http://dx.doi.org/10.5772/55489,,,,,,,,,,,,,WOS:000316463300001,View Full Record in Web of Science
C,"Kato, T; Watanabe, K; Maeyama, S",,,SICE,"Kato, Tatsuya; Watanabe, Keigo; Maeyama, Shoichi",,,Arbitrary Trajectory Tracking of a Mobile Robot by an Image-based Fuzzy Controller,2012 PROCEEDINGS OF SICE ANNUAL CONFERENCE (SICE),,,,,Annual Conference of the Society-of-Instrument-and-Control-Engineers (SICE),"AUG 20-23, 2012","Akita Univ, Akita, JAPAN","Soc Instrument & Control Engineers (SICE),IEEE Control Syst Soc (CSS),IEEE Robot & Automat Soc (RAS),IEEE Ind Elect Soc (IES),Inst Control, Robot & Syst (ICROS),Int Soc Automat (ISA),Japan Elect Measuring Instruments Manufacturers Assoc (JEMIMA),Asian Control Assoc (ACA),China Instrument & Control Soc (CIS),Chinese Assoc Automat (CAA),Chinese Automat Control Soc (CACS),Int Measurement Confederat (IMEKO),IFAC NMO",Akita Univ,,,,,,,,,,,,,,,,,,,,,,,,978-4-907764-40-1,,,,2012,,,,,,,160,165,,,,,,,,,,,,,,,,WOS:000310466500032,View Full Record in Web of Science
